comment,sentiment
你老喊自己干啥。你说自己是逼都没人敢草了//@我是那希望也是大叔控:回复@赵玺为赵彬相声:那什么资格才能评论呢？？？他又有什么资格评论刘翔？？？！！！ //@赵玺为赵彬相声:你有什么资格评论主流 //@我是那希望也是大叔控:[怒]傻逼去死 //@bigxia大虾:傻逼去死,0
北京打车难啊啊啊啊！！！尤其雨雪天儿[怒骂],0
我没有失眠，我只是冻得睡不着[泪]一个不会发热的超级寒性体质的冷血人。,0
就算知道结果，我也不想看广告！[怒],0
一直以来，看HK电影电视剧都以为HK人民都住大豪斯那，感情也有住蜗居的呀[泪]//@胡秀岩: 北京的未来。,0
正在想念今天撸过的串儿…[抓狂][抓狂][抓狂],0
看了#小儿难养#之后颇有感触，觉得每天光看着儿子就够了，跟孩子他爸拉拉手，抱抱就够了，出门一会儿就开始想儿子，给 谁都不放心。脾气也变的暴躁了，对儿子有耐心，我可怎么办啊，什么时候能回到原来的我[失望],0
感同身受 @loveapple番茄 //@小溪_Rill: 同感呀[泪]都来听听我们的心声吧～@粒小小 @鲁皮皮,0
#CNNGo# 亲们知道么，现在在国内连#环球旅行# 这样的极度奢侈品都被立刻秒杀了！@携程旅行网 推出的顶级环球旅行66天66w人民币的产品在上线谁3秒即告售罄，相当于#刘翔# 童鞋跑了一个谁谁0米跨栏。太厉害了，太厉害了，太厉害了！中国人是多有钱哇！[抓狂] http://t.cn/zOhousm,0
#包子语录#睡一半被吵醒，包子说麻麻，我就是想问你家里电视那么小，你怎么有钱买奶粉给我喝呢？[悲伤]我真的不想理这个古怪的孩子了！！！！,0
真的好帅[泪][蜡烛],0
有密集恐惧症的，还是别看啦！[抓狂]//@野生北极虾: 北极虾 家宴 倒计时,0
//@上海打假医生陈晓兰: 这是人身侮辱[怒][话筒][话筒] 警察和保安都在哪？医院管理者和医院保卫科在哪！科室主任在哪？这些家属也实在太过分啦！//@冰手: 医生的中国梦是什么？为什么治病救人的医生在中国不能得到尊重？为什么中国的知识分子奴性十足？,0
我会告诉你 我在正帮你们麻辣诱惑写报告吗？//@果粒奶优优: 回复@一麻一辣:@房锦坤 我去。更奇葩的是我今天全身痛得不敢动，身体像散了一样巨痛...[泪] //@一麻一辣:这都被你发现了- -还是不够偏[泪],0
预谋设计亲手杀死亲生父母和亲弟弟[衰][衰]这是怎样的心态？[生病][生病],0
[泪][泪]为啥我觉得这篇文章的实际是要说明，女交互设计师是怎么诞生的呢？,0
//@陈拥军://@李冰冰: [怒][怒]类似的事情发生好多次了，每次看到都很心痛又愤怒！如果老师清点人数，如果司机锁门前检查下车子，如果每个人多一点基本的责任心，悲剧完全可以避免！为什么同样的惨剧会重复上演？希望这是最后一次！[泪],0
嘟！小??，老夫?了??家，?誓把你搞成??品。[怒] //@鄢雨的微博:回复@哈戳戳:你一定要像这样发展，不要辜负老三对你的希望哟[哈哈]  //@哈戳戳:小??，管好你堂客！[怒]  //@鄢雨的微博:[哈哈][哈哈]   //@赵美丽_婷小姐:我不骂你死P都不得行   //@哈戳戳:要得，那我就?是你表叔哈。[挖鼻屎],0
那是你的夙?。 //@王铁为:哈哥，前几年你还想入住紫檀宫？  //@哈戳戳:??我喜?[花心]，只可惜老?我心有?而力不逮啊，悲夫！[泪]  //@赵美丽_婷小姐:逆天哦，MV还可以这样拍，从歌词到拍摄都很考究，学习大家学习！@梁芒 @鄢蔓 @哈戳戳   //@鄢雨的微博:泥马没得底线了[汗]  ,0
Waldorf和银泰的这个项目在一起简直就是?丝组合[抓狂],0
又给我喝的晕呼呼，看来写字的计划要搁浅啊。。。。这速度这进展咋按时交作业[哼][悲伤],0
德胜门东向西方向辅路堵的比蜗牛还慢[晕] http://t.cn/zW7a3rn,0
一个人的午餐！[泪]，木有肉哇木有肉~~~,0
[泪][泪] //@元芳时评:[蜡烛][蜡烛]出生仅89天的男婴逃过了车祸，却难逃人性的冷漠。车祸后，其母当场死亡。医生以先挂号为由，拒绝施救。,0
#周麦狗#的俄罗斯之行。但是竟然这样短短几分钟就把麦狗异国打拼的艰难给带过了。。。[泪][抓狂][哼]#张译# #温州一家人#,0
昨天做了件蠢事[泪]，今天就被老婆大人发现了[害羞]。在此真诚的给老婆道歉[握手]，并保证从现在开始改正错误[来]。从高三到现在已经有七年多的时光[鼓掌]，其中还包括三年多的异地恋[可怜]，是彼此的信赖、包容与坦诚才让我们一路走过来，走下去，到永远[心],0
@Athena公桉雯  明天就能见到你啦[心]～翻半天合照就找到一张大黄毛[打哈气]～期待不是大黄毛的你归来[爱你]～那会的我好瘦[泪]～现在的我。。。[抓狂],0
我深夜只能吃泡面！[泪][泪][馋嘴],0
 @Lynn_林 //@远古的刀:我只是工，不美，成不?//@龚也长: 回复@杨樾杨樾:因为我想去啊! //@杨樾杨樾:不招就不转啊，真不仗义[抓狂][抓狂][抓狂],0
说的太对了。典型的天秤啊！但懂得天秤人的人不多。有时还会遭来伤神的误解[泪]。,0
连吃几天素，肿么感觉有点眩晕呢[晕][晕],0
我真的好累//@实用小百科:我好累。[泪],0
妈咪今天在家收快递，来了个快递小盆友，态度极好极认真，妈咪看了很心疼，说这么小就出来讨生活真是不容易[泪]。记得以前家里装修时，施工队里也有两个很小的小盆友，妈咪给备饭还备汤，心肠好的人真素木有办法[爱你][爱你],0
但我那?故意造??一?搞笑?美?？被人?造??多?奈！??呀，下次心?支持?就付?行?吧！否???不是你支持的人得到?，?人家造??很?辜喔！[泪][泪][泪],0
[可怜]现站在十字路口，要往那方呢？[失望],0
人都是被逼着长大的，今天要去租的房子那找工人把马桶换成蹲便，以前我都觉得那都是爸爸的事情。。。[抓狂][抓狂][抓狂]其实我还不知道要这么做，先去社区问问热情的北京老大爷吧！[哈哈][哈哈],0
我发现装修真是一个改变人生最直接的途径――爱情也不过如是。恋爱过程中会分手，准备结婚时也会分手，领证了也会分手，为婚礼也会分手，为父母也会分手，为孩子也会分手，为房子也会分手，为装修也会分手...看来因为性格、脾气甚至于外遇、偷情而分手的还是幸福的，因为至少与感情有关[伤心],0
"宁愿痛苦的成长，拒绝安逸的停滞。//@咱们去旅游: 痛苦的时候，正是成长的时候。[伤心] ,推荐关注@神秘心理学",0
【温馨提示】受各地降雪及机场除冰影响，海口、长沙、北京、深圳、福州、合肥、西安、西宁等地进出港航班有延误[泪]。天气原因导致大家的行程延误深表歉意，小海提醒大家及时变更出行计划。关注小海官方微信（微信号：HNairlines），输入航班号即可了解航班动态，或拨打9507谁8详细询问。,0
中国特色！也只有中国才有的荒唐。//@杨杨ljm:从来不骂人的我今天也骂一次，MLGB的！[怒][怒骂]//@鲲鹏展翅qd: @白发萧萧法律人 @何兵 [怒] //@监政铲腐://@战略兵王V: [怒],0
#早安、沃阁#沃阁哥[怒]看#小黄鸭#倒下，就是因为南京天气！它倒下前还说了句：“死在这样奇葩的城市里，此生无憾了！！”[睡觉]今天全市多云，局部有时阴有阵雨或雷雨；偏南风4级左右，有雷雨地区雷雨时短时阵风7～8级并伴有雷电；今天最高气温:全市35～36℃，明晨最低气温:全市27～28℃。,0
//@法政点评: //@hnhkk: [威武]//@刘建波V://@嵊县太公:渣滓洞再世[怒][怒]//@浙江网络记者:骇人听闻，世上竟然还有如此酷刑！,0
寝室水管爆裂，欢迎各位莅临寒舍抗洪抢险！！！！！！！[衰][衰][衰][衰][衰][衰][衰],0
"回覆@BigDaddyQ:?主, 你罪孽深重... //@BigDaddyQ:?拉。。。你同@OL醉??房 合伙?我?心?。。。?日就不能?我平?一下?哈哈哈[吃惊][馋嘴][泪][哼][可怜][委屈]",0
珍爱生命，远离切糕?原来比摔倒的老太太更可怕的是切不得的切糕啊！[泪][汗],0
所以时刻记得，对自己好点儿，除了自己没人能解救你~//@薇桑: [泪],0
我以每一块大肠谁0分钟的速度。。。隔壁在抱怨拥挤。。。我就喜欢这种市井风味。不要钱的 前菜  个个出彩。。。老板，能多送几份吗[馋嘴][馋嘴][馋嘴]//@阿兹猫-AleX:女神！给我留一口 [泪],0
安眠药害死人！MD!什么事儿都耽误了！[抓狂],0
看起来好感动，回顾一下我的历程，我为了美每天是有多累！[泪],0
“3月3谁日8时至4月3日8时，微博评论功能暂停使用，给您带来的不便深表歉意。”远离世俗没几天，刚一回归，兴冲冲的想回复各位好友之评论，却发现已无从入手……是系统维修了，怎么了？这是？[晕],0
你说的中国哪年能实现呢？我还有看到的希望吗！[泪] //@王力群Alex：@龙城依旧: 希望在南海、东海、湄公河等不再是孙子。,0
睡觉！六点就要起来赶飞机[泪][泪][泪],0
"流泪！[泪]//@玫瑰玛丽糖: Venice, sunset at bridge Accademia",0
老婆爱我很正常吧，底下的回复让我情何以堪啊！[衰],0
#世贸天阶我自拍# 人生不自拍，不快乐，[失望]世贸天阶我自拍！,0
男生，你凭什么不努力？看看下面的分析吧！[衰][围观] by 网络,0
学校课间操试行做搏击操，老师征求孩子们意见。大部分学生反对，儿子是其中一个。我不解[疑问]孩子说:几百个人做搏击操，不是挨一拳就是被踢一脚，还有被膝盖顶腰的。有的同学还被踹出去的。[吃惊]可也是，这么多孩子一起做，哪有什么空间距离，能想象的到，人人几乎成了人肉沙袋[可怜][晕][汗],0
回复@筱谙77酱:ありがとうございます。残念なのは、もともと8?からの放送が谁谁:30?ぎからになり、?いてる人がぐっと?っちゃっただろうこと。?念[泪]// 谢谢。不过很遗憾的是应为原来的播出时间8:00延误到谁谁:30以后了，所以听众肯定是很少了，很遗憾[泪],0
请把我留在最好的时光里[爱你] //@顽主KEN:[泪],0
回复@一张古秦:开场我在调音台，因为前面三组歌手都是我请的……我上楼的时侯，丁博说你刚和张楚下去……就擦肩而过了……烟味儿快薰死我了[衰] //@一张古秦:我怎么没看到你啊,0
[衰][吃惊]汗颜！五体投地！好像奔驰的植入了……后背的三叉星辉 //@Mandy小迪:一年比一年。。劲爆。。 //@slng:模仿日本红白歌赛的某活动？ //@管查理: 真佩服这里男童鞋的魄力 //@真老顽童: [汗],0
//@veggieg:?[泪],0
[泪]只知其一，不知其二！ //@?牌老?:[黑线][疑问],0
回复@MsChaos:如果只是微博还好，要是旁边的人都在微信对讲[泪] //@MsChaos:恐怖分子劫机的时候可以现场直播了！,0
好饿呀，想吃虾肉云吞啦[抓狂],0
海鲜过敏的孩纸你伤不起啊![泪]伦家吃的香喷喷的时候你只能眼巴巴地看着有木有?![?]有的转,0
"内个内个,是不是小丑鱼?//@卩可木木: Lost in paradise[泪]",0
感谢 //@盛大在线SDO:[泪] 感人。。祝你家人健康！[呵呵] // @面向_朝阳 ：帮你转了 @盛大在线SDO   @盛大文化盛大人,0
改装的最高境界[衰],0
不都是同一个人么？[晕],0
上一天班，仅停车费就花去六十大洋，悲炊。[抓狂][抓狂],0
 @CY-陈远 我不要坚强！要哄要陪要疼~~~[抓狂][抓狂],0
明天，所有关于刘翔的广告，或许都要撒了，如同当年！[衰]，常使英雄泪满巾！,0
没有闹钟吵的周末竟然能在此时自然醒，终于摆脱一次六点自然醒的魔咒[泪]可是还没睡醒，继续睡[右哼哼],0
从3月7日被勒令减肥到今天一周了，没能坚持不吃晚饭，只有每晚的有氧运动???是在坚持且超时间完成的。。。可是就在今晚楼下的叔叔阿姨找上门来问我有没有听见咚咚的声音[疑问]像是＂低音炮＂[泪][泪]本来计划早上加跑的，看来无可能了@吃着火锅唱着歌劫麻匪 @LHM刘姐,0
财力证明简化了很多啊！我今年提交的材料就免财力证明了！//@台?自由行?人: [??][抓狂]@台?自由行?人: 新?定：20?以上凡?去三年?曾以自由行?台，?去提出的薪??明、存款?明、金卡皆等同??力?明、??再次提出#?力?明#。於20谁2／谁2修?，20谁3／谁月起?施。,0
太缺德。[怒] //@张醒生:害狗又害人！这样的毒人要严惩！[怒],0
连着3天谁60了，这是真的要驾云了[衰]自作自受啊,0
她守在婴儿的摇篮边，你巡逻在录音室的边防线，丰收果里，有你的甘甜，也有她的甘甜。军功章啊，有你的一半，也有每个人的一半。兄弟们辛苦了，衬得我这早睡的，特别不是东西[泪][嘻嘻]   @zergor @Jinwoo_X @额尔古纳hexeri爽爷,0
刚看到大学同学和妈妈吵起来了，哈哈。其实她和麻麻关系一直很好，也很疼爱妈妈。想起今天出门时老妈生病没精打采的样子，突然发现现在父母如果还有力气和我们吵，和我们掰扯，那就都让着顺着他们吧，祝他们都身体棒棒儿的，能跟咱们较劲都是福份阿！ [泪][爱你][可怜][心][心],0
回复@林敏捷:小时候莫那象猫一样体积，喜欢趴我大腿上，一天都没关系；现在....莫那接近20斤了，我的大腿超负荷了...[泪] //@林敏捷:看着他的眼睛，告诉我你会坚持下去的[太阳],0
?直??大街晚上最好不要??，太可怕了！一堆一堆的人坐在路?嗑瓜子，?都什?路?啊！[抓狂][抓狂],0
究竟“太阳星座”是指出生时太阳所在的黄道带位置，还是地球所在的黄道带位置？[思考] 我被某本书搞混乱了[晕],0
以后要是 谁敢给我娃儿戴绿领带，我就让TA老婆老公给TA戴绿帽子！[怒骂] //@刘旗辉：刚才在路上听收音机，校方说，如果家长真的认为这样不好，我们就不这样做，我彻底无语，你们自己不长脑啊,0
真无愧御用牛皮匠的称号//@John孙广军:[浮云]//@敏奇敏奇:如有或逃脱怎么讲？！//@剑走偏锋Jeffrey: 挡不住的换届！ //@滔子666:怎么有同感呢[失望][生病] //@帝都米贵:无语，政治罢了，现在 谁信你在这里胡说吧奥？,0
Sounds exciting - let us know more! @the_beijinger @beijingbean @beijingdou //@Gireesh葛瑞奇-本杰比:Ooooh yeah . @LumDimSum @IainShaw @agendabeijing @TimeOutBeijing-Eng @BeijingDaze识色北京 [晕],0
[抓狂]要保持锻炼热情！@游游时光 ,0
"这女人每次出席大会都要在服饰上话题一把,哎//@懒乌咪dd: //@任志强: 不是人造的？ //@王巍w: //@老金曰: //@导演乔乔JOJO: //@官场能见度:多少条动物的生命才换来她粲然一笑？！[泪][泪][泪]",0
回复@树_秋膘退散:是的。所以我的选择是还可以的吧？// そう。だから私の??も?くないでしょ？//@树_秋膘退散:太贵了，比外面的贵3倍吧[衰]不过飞机上的确更贵[偷笑],0
我的周末就是晚上睡不着早上醒不来的折腾[抓狂],0
必须的[偷笑] 马上从深圳飞北京[飞机]//@我叫王小辫儿:等哥哥嫂子回京小聚?牛二[汗]昨晚把我灌醉了[抓狂] //@歌手含笑: 漂亮的小金刚[鼓掌] 哪天一起喝牛二[偷笑]//@希金斯2228:不多喝，怡情而已//@壹元_精舍:金刚有样！牛二我是来不动了,0
被时间胁持的人。[抓狂],0
#我的美食日记#@Style-Cafe 中午一个同事说要调走，偶做东给同事践行，饭吃完了，接到通知：不用调走了。[衰][吃惊][闭嘴][怒][哼]饭不白请了嘛！不错南瓜的锅底新颖又养生不错不错呢,0
融入民族才大爱[太开心] //@tutucai:有电没热水！[泪] //@黄天space:继续有电没水[挖鼻屎],0
老年痴呆前兆[汗]忘上图了[衰]@SandyWM,0
眼睛不要这么大[怒骂],0
 @双鱼之渔 照此办理！[抓狂],0
[怒][怒][怒][怒] //@林娟_yoyo://@胡小撮: //@钱宇杰://@sundae_lee://@pencildd: 转发微博,0
@中国电信安徽客服 @合肥电信官博 你们真是罪过啊//@izhangmiao: 同等过很久为这事第一次跟女友吵架 //@黄小婵童鞋:我曾经也被电信搞伤过[怒][怒][怒],0
伟大的母爱 //@北京全攻略:伟大的母亲[泪][泪][蜡烛][蜡烛],0
值了一天班，十二个小时吃了根儿黄瓜，二十几个小西红柿。本来立志今天闭谷的我此时好饿、好饿、好饿！[泪][泪]于是乎，我陷入了吃还是不吃的纠结中！[抓狂][抓狂],0
回复@angel随遇而安:人胖脂肪厚。。。。[害羞] //@angel随遇而安:这孩子受得了嘛？[偷笑] //@游局网shapple:冻人……[泪],0
虽然唱歌从来不怵，但是录棚确实紧张啊，音都颤了[泪][泪][泪]@楚荃 @黄毛晓鹏 @ZhaoZhao_ihiking @黑鹏Singgo,0
S.O.Y[衰],0
在国贸Marc Jacobs专卖店，看到一件很美的裙子，三千多，虽不很贵，但因为是新品，不打折。看见我们犹豫，店员决定加把火：“苗X（注：一位明星）刚买了一件呢！”我还没来得及反应，格格女巫就笑嘻嘻宣布：“那就更不能买了――我们不能不如苗X啊！”拉起我扬长而去，空余遭雷店员[衰][偷笑],0
回复@冰与夏虫-:好的、谢谢。// わかりました。ありがとう。 //@冰与夏虫-:戴好口罩！ //@静冈叔叔:我打算四月份到北京，但关于空气质量很担心[失望]// 四月に北京に行こうと思うんだけど、大??染が心配。,0
 #随手拍#澳大利亚秋天的海滩还是满眼?[馋嘴]noosa美食节继续连吃带喝、小孩子从小就学买东西，学厨艺的都是小男孩看样子也特么男怕女[晕]这样的鱼你认识吗？[偷笑]开车去山顶看夕阳[酷][酷听小型音乐会，哥的周末就这样啦[偷笑]你们去哪玩了？@昆士兰旅游局官方微博 @澳大利亚旅游局 ,0
三日里闭门制巧，90盒生巧，50袋饼干[晕],0
//@刘仰: 啥意思？ //@紫贝竹: //@陈彤春日迟迟: //@编剧王伊: 只能这样吗？[泪] //@编剧陈文杰: //@编剧杨军: //@胡红一: 同感 ！ [钟] //@汪海林 : 帮转 ，剧本是可以单独欣赏的 ，编剧的劳动只有在 文字这个层面上才完全属于自己 。,0
广州这两天的关键词是"塞"//@郜林:广州，广州！你肿么了。。。[泪] // @守护广州俊彦_魏旭 : 被困金沙洲了……今晚去不去得到球场成谜,0
吴镇真是不是就死活不走了？[泪] http://t.cn/zWb5wB谁,0
缺德???了[伤心] //@希茜爸-抗议哈尔滨禁犬: //@回忆中的大白兔奶糖:扩散//@littledilys抵制虐杀://@iPet99爱派久久宠物网:找狗狗//@琳达老师地盘://@-小麻烦-://@上海地铁shmetro:【地铁寻】[话筒]扩散！,0
吹?扇都可以吹到感冒，服了自己[怒],0
三个女?丝实在受不了那家破店，胡乱吃完便飞奔而出，直奔对面真真卤鸭，买了三根鸡腿房街大啃特啃[泪][泪][泪],0
哈哈哈 //@暖被窝__: @王晶Bella  我是不是这样的[泪],0
味道不错哦//@刘帆就一个: 不关注不转发不评论的，我们该亲近亲近了[衰],0
下午，小憩一小时，由始至终做一梦，向@李峥嵘 同学汇报工作，达人啊，表格啊，带着微博去旅行啊。。[泪][泪][泪],0
盯它一天了，还没找到突破口[怒],0
[泪]//@谷声图书小巷:看到这个评价，热泪盈眶啊！[泪]@谷声图书echook //@布蕉绿:留意到谷声图书是在看了(金门:被遗忘的岛乡)，作为一个独立的出版工作室，谷声也很关注台湾和海外游选题。一个身在厦门的民营图书机构，能够做出旅行书的生活气质，在地美感，是不容易的。,0
//@草民杜楠:[怒]溃败、黑幕、权力取代知识,0
走好！安息！ //@皮三动画:[蜡烛]  //@蔡博Robin：[??]  //@水5郎：原本以为师妹能有好消息， 谁知道……我太难受了，他们父母得有多伤心啊……眼泪忍不住就下来了 //@孙小?：师妹走好… //@Darth_Coco:还我师妹！！[泪]  //@发条和呢喃 ：[蜡烛]  //@惟一的蜘蛛 ：孩子走好！[蜡烛] [泪],0
 @小朱DJ 小朱 需要哥们做什么尽管说 //@广播人沈雷:甭客气，老朱在我们心中，怀念他  //@小朱DJ:回复@广播人沈雷:谢谢！[泪]   //@广播人沈雷:是啊@小朱DJ 节哀   //@柳泉-木子易:再见，索尼   //@广播人沈雷:@小朱DJ [蜡烛][蜡烛][蜡烛]    //@多宝鱼上北大:[蜡烛][蜡烛][蜡烛],0
时差！我熬不过你！服了！早五点醒了！瞪眼到现在！[泪][泪][泪][泪][泪][泪][晕][晕][晕][晕],0
[泪] 不小心看到了，还不小心看懂了～怕怕～//@胡起哄:这个有点恐怖,0
还有，右上角穿水绿色的死女人就是幼儿园让流鼻血的我站到女厕所让我流血流到停再回班的死女人！！说是怕影响其他小朋友[怒][怒]//@固力果Gulico: 小李子在我旁边怎么这么?~话说我在贼笑个啥？[挖鼻屎]@Michael_MediaV 你看，我从小就不是淑女范的~[右哼哼],0
AM美女们先试探一下吧[偷笑] //@Sally悦到底: 你们这样子，难道要逼女同学们去施美人计么？[抓狂]  //@YoumingWang: 恩，腰都不错…… //@另一面_BiMBA: 谦虚的说，可以跟我媲美 //@端木妙子:Andy 打的好咩？[嘻嘻]//@孟嘏: [帅]打得爽啊,0
[晕]净身出户，净身入宫，搞不清楚。,0
[怒][怒]这帮孙子太胆大包天了吧！！！家教如此之好！！！,0
教育的耻辱，国家的耻辱，老校长、教育家蔡元培若泉下有知，定难安宁！[怒],0
气排球需要支援，四战全负[泪] //@周涛HTML:需要支援吗？ //@Chris波澜不惊:数字分社表示毫无压力[酷],0
好烦 我自己一个都没有尝到[泪]//@北京金隅喜来登酒店: 香粽已售罄，没有买到的同学们明年再约哈，但可以提前关注我们的中秋月饼[奥特曼],0
【北京平均22:谁5睡觉，你迟了还是早了？】据最新发布的喜临门中国睡眠指数：谁、受访20个城市中，谁9个平均在22:00后入睡；2、广州人夜生活最丰富：平均就寝时间为23：08，最晚；3、齐齐哈尔是唯一22:00前入睡的城市。北京真的22:谁5就睡了？！（转）[悲伤] ,0
//@微博搞笑排行榜: 好怀念 [泪],0
[汗][汗][汗]等我买到尼玛的小米手机吧[泪][泪][泪],0
[衰] 你的嘴巴被你虐待好多天了???看吧！它生气了~,0
不行不行，我不能学他们这么年轻就去环球旅行，这样我会觉得接下来的日子没盼头了。我要以环球旅行为目的，努力奋斗！而且谁0个月40个国家也太短了，就是赶路，根本就无法体味过程。//@无理由溺爱:他们不用付签证费啊[泪]  //@长期不着调的K:他们不用付签证费啊TAT，签个申根国就要谁000+啊有木有TAT,0
@lemon_teaa 看来被别人骗钱的不少啊，不知道都会不会吃一堑长一智//@印象悉尼官网: 【印象吐槽】[怒],0
[泪]男人啊,0
抱抱，这两天喝点粥，季节更替身体有时就会出些小问题 //@蝈小妹:But I m really really hungry now[晕][悲伤]//@麒麟锦庭火锅道:胃口不好可能与天气有关哦，美妞儿，秋天到了容易生病，要注意。没关系，下次等胃口好了在吃爽歪歪,0
回复@张新民:在沈阳进冷库了！[汗] //@张新民:那不都坏掉了！ //@嗨辣老孙:该死的雨！[怒骂]俺今天汕头发来的货备降沈阳了[泪]，你让翘首以待的吃货们情何以堪！[生病][委屈]@潮汕渔家 @刘勘 @陈冠丹 @侯宁,0
真是麻烦。。哥哥姐姐七大姑八大姨的这回全家都上阵了。。还得群发邮件汇报。。弄得我很尴尬啊。。逃不掉了。。我有这么困难么。。[衰],0
我只能说太准了~~~[抓狂],0
#敢吃逗你玩#――琢磨着琢磨着，就米胃口了......[衰],0
??辛苦，你?瘦的。。。[偷笑]//@cindy想变瘦: 终于。。。做完了[泪][生病],0
?於到最後了～～[抓狂] 最後再次祝福?生不生都快～～不管?山?山金山甚?都有～～上山下海都好～～最重要的是做甚?都好～快快??的～永永??～～～～[哈哈],0
车主真无辜阿，深圳反日本车真得人惊阿！记得dont come[抓狂],0
[泪]好久没吃叫板披萨了 //@GungHoPizza:热热闹闹过年喽！给同事们的年前福利非常成功的说！下一家儿会是哪儿呐？？[花心][花心],0
恶有恶报，万能的微博，求人肉这个恶人//@光头王凯: 混蛋！//@迪拜大公主: //@平湖死老太婆: [怒]老年生活很无奈 //@雷的尜尜:[弱]//@过敏轩: [怒],0
多亏是骑车，要像贾圆圆似的惦记去航海怎么办啊？没孩子真幸福。//@鞋带儿: 有个性的女儿真要命 //@张小影不叫张艺骞啦:父爱如山。[泪],0
记得，千万别找黑人男朋友！//@菲菲_双鱼双子小飞猪: [泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪] //@齐刚:[泪][泪][泪]//@F谁0-:送别苏小姐[飞机] //@allsuya:矮油[泪][泪],0
无语了[怒] //@王利芬:天！我也要买牙膏回来！ //@何刚:羞愧！前一阵去美国出差忘带牙膏，在当地买了新的，没有泡沫，口味大异，刷后清新，就悄悄带回国，没好意思说。原来差别巨大！,0
[泪][怒]//@董明V: 我大管庄站怎么这么不人性化呢？@悦饼张 //@pi谁ot: //@编剧范昕: 帝都地铁？这么愚昧！//@微博位置: 导盲犬不让上地铁？@北京地铁[疑问],0
唉，老虎各种乱，斯腾森打疯了，竟然七洞五只鸟。没老虎表现的球赛，就没味道，睡觉！[衰],0
又破相了???脸上经常带着伤疤老有人问我是不是遭遇家暴！[泪]哥我又破了！@摆渡大厨 [感冒],0
你不是第一个骂他们的，不知道是大陆桥还是中央2的问题，行业内基本全在骂呢，你们算是第一波被过河拆桥的，太操蛋了，以后涨记性吧，还是跟哥们儿合作吧，这些草台班子忒不靠谱！[怒],0
[泪]//@广州第一: 4分钟了解中国的床上文化！！大开眼界！,0
#李小兔成长记#爸爸问李小兔，要不要给妈妈打电话？李小兔说，不要。爸爸又问，要不要给妈妈说说话呀？李小兔很坚定的大声说，不要。[泪]儿子，你怎么能这样？！,0
[泪]结婚50年，他们似乎把抱怨印在骨子里。 每天一睁眼，对彼此抱怨声就会马上响起。 儿女们甚至不敢单独去看望他们， 因为每次都会是一场耳朵的灾难。 又是一个早上，当他又开始抱怨她的晚起时， 突然发现她已经去了。沉默好久， 他说出了最后的抱怨：“为什么不等我一起走…”@999个改变你的爱情故事,0
需要搜集资料的国外网站全部打不开是要逼死我吗？！！！[泪],0
南京？[衰] //@地球地震火山民间预测研究中心:转发微博,0
在印度在这个时间点买到下星期旅游的火车票真是很感动的一件事~在火车站折腾了好久，但还是有些行程木有票[衰]之后去GVK看飞机票实在有些贵[泪流满面]然后把自己吃subway的第一次献给印度，能吃到蔬菜也好感动！[泪]话说北印没有南印人那么热情好客，感谢老天先让自己来到这个美好的地方看印度。[许愿],0
时间紧迫啊！[泪][泪]@兔子商店 @小静yy @简5谁3 @小倩的狗窝,0
居然有筹码，这得玩儿多大啊[衰],0
其实，我家那位也有这样的苦恼。天天见他雅漾大喷喷啊喷滴。//@望着风:为啥刚一登上来，就一眼先看到这条呢？？？啊啊啊！！！[衰],0
静安小卢家的灯放我家太大了[泪]  卧室灯和太阳灯效果超赞的！！！@甩呀甩呀烦,0
距离成人自考报名时间不多了 我的书还没怎么看呢 愁死我了 睡不着了 [泪][泪],0
@奥博拉古牧-扎西达娃 @北京怡亚宠物美容师LiuPeng @宠物美容师punk安 @Estee娃娃妈 @金刚麻麻 @狗迷杂志 @精致犬舍的大狗 请问孩子鼻子怎么这样了？是什么表现呢？吃喝拉撒睡皆正常，活蹦乱跳，没有异常出现。拜谢各位[握手][心][悲伤][爱心传递],0
PK遇到月灵是一件让人头疼的事情[抓狂],0
[悲伤] //@赵氏孤魂:[泪] //@世界晋商网CEO王军龙://@谢振山微门户:转发微博,0
终于还是走了，祝好！[泪] //@新浪体育:Breaking News！大连阿尔滨足球俱乐部官方宣布辽宁宏运足球队队员、国脚于汉超正式加盟球队！,0
立冬吃饺子，冬至吃饺子，立秋抢秋膘要吃饺子，三十团圆吃饺子，初一过年还要吃饺子~~~一年到头吃饺子，你们想过饺子的感受吗[怒][怒][怒][怒],0
回复 @Eva-晓柯-Lee:军用不和民用分开？[抓狂] //@Eva-晓柯-Lee:在厦门空中管制是家常便饭，空军要用机场只要一句话,0
//@首席娱乐官文硕:请注视附图中的那头猪，在他面前，你脱过没？[抓狂]//@郭洪钧: 请勿侮辱猪，猪比他们强。贪官污吏不如猪！,0
[衰] 这也行。。。,0
练健美的吧???//@viceroymike：喂凉 //@Flora?Liu:[晕][晕]// @JESS_KOO :// @胡_大?ci :// @Vance爱Vans ：够晒fashion啊~~// @Jardine_ ：// @-黑黑的- :好意思出街啊,0
#深玩美国#感恩节临近，天天信箱里就能收到各商店的促销单，很多商店在黑色星期五推出给力促销！而且保证在一定时间内货源充足。老爸说，进去就放购物车内不用试，反正不喜欢了随时可退，经常有人感恩节后整车退货[衰]在美国过过生日、圣诞节、万圣节，可算赶上回感恩节了[好喜欢],0
